110,412
181,332
33,440
223,294
44,383
127,352
154,349
139,413
207,294
134,378
73,312
205,307
195,357
142,341
221,281
180,328
76,427
202,280
207,286
138,349
186,337
244,279
77,371
229,319
117,361
180,305
201,344
156,339
82,311
184,292
150,388
72,387
235,285
154,317
118,321
192,294
125,349
212,328
154,303
71,377
23,405
130,346
114,371
97,359
221,328
92,373
177,333
158,336
141,337
110,392
145,288
102,359
89,385
38,350
100,361
146,330
172,392
202,307
60,352
118,361
119,343
8,403
53,412
93,345
187,343
132,319
57,368
232,315
53,373
84,405
93,399
67,337
150,302
133,333
53,397
129,363
69,410
114,307
164,278
156,378
22,371
15,355
214,309
133,292
80,373
195,337
87,353
86,384
169,332
100,354
179,302
108,356
129,364
187,267
99,306
10,430
126,329
6,428
53,400
100,389
